ElapsedSeconds,PowerMW,ThroughputTotalMbps,Phase
1605.0,9290.0,955.1460155543213,load
1610.0,9290.0,955.3171807127181,load
1615.0,9220.0,954.6715546447805,load
1620.0,9220.0,955.0281291261398,load
1625.0,9220.0,955.1340194208747,load
1630.0,9220.0,955.5670081840483,load
1635.0,9220.0,955.0794783013101,load
1640.0,9220.0,954.6434671064148,load
1645.0,9290.0,954.740188816632,load
1650.0,9290.0,954.8980942367617,load
1655.0,9290.0,954.7990928568212,load
1660.0,9220.0,954.8772994339554,load
1665.0,9220.0,954.7771785811075,load
1670.0,9220.0,954.847982174024,load
1675.0,9290.0,955.2069380701874,load
1680.0,9290.0,954.2857764671317,load
1685.0,9290.0,955.0091088441388,load
1690.0,9290.0,954.9440895626493,load
1695.0,9290.0,955.1532321235076,load
1700.0,9290.0,954.4439059319963,load
1705.0,9220.0,955.4170397592812,load
1710.0,9220.0,954.8399272677124,load
1715.0,9220.0,955.4396398674238,load
1720.0,9220.0,954.6245557616411,load
1725.0,9220.0,954.893691657888,load
1730.0,9220.0,955.4300745459276,load
1735.0,9220.0,955.1434850948451,load
1740.0,9220.0,955.3755933767732,load
1745.0,9220.0,954.369606627508,load
1750.0,9220.0,954.5429272670951,load
1755.0,9220.0,955.6341762864056,load
1760.0,9220.0,954.7059173144812,load
1765.0,9290.0,954.8926612729499,load
1770.0,9290.0,954.8935043150066,load
1775.0,9290.0,955.5649445091899,load
1780.0,9220.0,954.376437188995,load
1785.0,9220.0,954.982968904516,load
1790.0,9220.0,955.3726866387372,load
1795.0,9150.0,954.8664340413977,load
1800.0,9150.0,1901.6685820506539,load
1805.0,9150.0,1919.799397043709,load
1810.0,9440.0,1901.1097237665947,load
1815.0,9440.0,1901.7783574981777,load
1820.0,9440.0,1917.8030435920755,load
1825.0,9360.0,1918.1093569730347,load
1830.0,9360.0,1901.7692889867892,load
1835.0,9360.0,1917.997029279122,load
1840.0,9360.0,1902.326210648545,load
1845.0,9360.0,1919.281870865273,load
1850.0,9360.0,1902.7498705561084,load
1855.0,9360.0,1917.9218907908785,load
1860.0,9360.0,1917.9325973112159,load
1865.0,9360.0,1919.8691826615054,load
1870.0,9360.0,1903.289748815384,load
1875.0,9360.0,1918.6783016786098,load
1880.0,9360.0,1901.2639349191058,load
1885.0,9360.0,1916.7997420953195,load
1890.0,9360.0,1902.0522841737086,load
1895.0,9360.0,1918.066962520032,load
1900.0,9360.0,1918.4657841291028,load
1905.0,9360.0,1902.8187436282333,load
1910.0,9360.0,1902.9167117992904,load
1915.0,9440.0,1900.8643751459283,load
1920.0,9440.0,1901.157272463697,load
1925.0,9440.0,1904.301641808826,load
1930.0,9360.0,1916.331911755637,load
1935.0,9360.0,1916.3388276480696,load
1940.0,9360.0,1916.3795219790632,load
1945.0,9440.0,1901.9285917384127,load
1950.0,9440.0,1903.9533265407447,load
1955.0,9440.0,1915.9693061070443,load
1960.0,9440.0,1916.9840542250743,load
1965.0,9440.0,1902.0550827725763,load
1970.0,9440.0,1915.903009358192,load
1975.0,9440.0,1901.5250562038593,load
1980.0,9440.0,1902.7167498446797,load
1985.0,9440.0,1902.1122691036473,load
1990.0,9360.0,1918.2862667667896,load
1995.0,9360.0,1903.9102421905475,load
2000.0,9360.0,1916.6407444481206,load
2005.0,9440.0,1902.165516558006,load
2010.0,9440.0,1917.4998568132742,load
2015.0,9440.0,1902.0255060624188,load
2020.0,9360.0,1916.3320344621598,load
2025.0,9360.0,1903.6412178648113,load
2030.0,9360.0,1916.103174958578,load
2035.0,9360.0,1902.8139557920556,load
2040.0,9360.0,1915.9574998693101,load
2045.0,9360.0,1904.1020319873928,load
2050.0,9440.0,1917.985774754112,load
2055.0,9440.0,1903.365663863035,load
2060.0,9440.0,1916.2981966083264,load
2065.0,9440.0,1901.973652531759,load
2070.0,9440.0,1917.800665960209,load
2075.0,9440.0,1903.8899375216904,load
2080.0,9440.0,1918.082423027511,load
2085.0,9440.0,1905.2940792479926,load
2090.0,9440.0,1916.28153196648,load
2095.0,9440.0,1903.5541262788677,load
2100.0,9440.0,1916.1044420004941,load
2105.0,9440.0,1903.4148493317439,load
2110.0,9440.0,1916.4018440493253,load
2115.0,9440.0,1901.51088191569,load
2120.0,9440.0,1915.1223149731757,load
2125.0,9440.0,1902.4991705586604,load
2130.0,9440.0,1903.57280283476,load
2135.0,9440.0,1904.0111411617165,load
2140.0,9360.0,1915.909137250057,load
2145.0,9360.0,1902.8685875697201,load
2150.0,9360.0,1915.105803746071,load
2155.0,9360.0,1903.5546369282463,load
2160.0,9360.0,1917.721186211788,load
2165.0,9360.0,1902.026759693946,load
2170.0,9360.0,1916.7012364224347,load
2175.0,9360.0,1903.9931763722116,load
2180.0,9360.0,1916.079848989352,load
2185.0,9440.0,1915.8788498162307,load
2190.0,9440.0,1916.893278126026,load
2195.0,9440.0,1903.9204947204148,load
2200.0,9440.0,1914.4792868681627,load
2205.0,9440.0,1915.0438612455864,load
2210.0,9440.0,1916.4351107344407,load
2215.0,9440.0,1915.1885011635295,load
2220.0,9440.0,1917.1301231925195,load
2225.0,9440.0,1903.3948104993133,load
2230.0,9440.0,1904.0311786599111,load
2235.0,9440.0,1903.9681491901886,load
2240.0,9440.0,1915.9850687846715,load
2245.0,9440.0,1903.0287892384197,load
2250.0,9440.0,1904.3928668386452,load
2255.0,9440.0,1904.32221669734,load
2260.0,9440.0,1914.4726911551165,load
2265.0,9440.0,1905.0255432560825,load
2270.0,9440.0,1904.4183992652404,load
2275.0,9440.0,1903.0717439246296,load
2280.0,9440.0,1917.140323001589,load
2285.0,9440.0,1902.5380672178294,load
2290.0,9360.0,1916.9193487566822,load
2295.0,9360.0,1914.5102911241977,load
2300.0,9360.0,1904.9881348872614,load
2305.0,9360.0,1903.3166877128533,load
2310.0,9360.0,1914.8103492182777,load
2315.0,9360.0,1916.1635939794032,load
2320.0,9440.0,1916.9298609618186,load
2325.0,9440.0,1903.9469485009279,load
2330.0,9440.0,1914.3494439845108,load
2335.0,9360.0,1914.4396797533127,load
2340.0,9360.0,1914.3828482622325,load
2345.0,9360.0,1904.2848916972382,load
2350.0,9360.0,1914.7201733505865,load
2355.0,9360.0,1904.194715234827,load
2360.0,9360.0,1915.0197989945025,load
2365.0,9360.0,1905.5159137833011,load
2370.0,9360.0,1916.0257491260534,load
2375.0,9360.0,1904.6416942658796,load
2380.0,9360.0,1916.0661958195533,load
2385.0,9360.0,1904.0502146248084,load
2390.0,9360.0,1913.6800122632312,load
2395.0,9360.0,1904.166967200082,load
2400.0,9360.0,1905.8356892157412,load
2405.0,9360.0,1904.6905825776594,load
2410.0,9440.0,1915.1143225655742,load
2415.0,9440.0,1905.5745073180826,load
2420.0,9440.0,1916.0441683834408,load
2425.0,9360.0,1904.8192445407192,load
2430.0,9360.0,1914.9193092766081,load
2435.0,9360.0,1904.8115965482675,load
2440.0,9440.0,1916.4651907974064,load
2445.0,9440.0,1914.7149167162152,load
2450.0,9440.0,1914.099669798669,load
2455.0,9360.0,1905.707425599054,load
2460.0,9360.0,1916.329077530939,load
2465.0,9360.0,1915.1000584596843,load
2470.0,9440.0,1905.0203403298324,load
2475.0,9440.0,1904.6172721109017,load
2480.0,9440.0,1915.6060172184682,load
2485.0,9360.0,1914.9519001725912,load
2490.0,9360.0,1914.1729710287416,load
2495.0,9360.0,1905.055824158212,load
2500.0,9440.0,1905.2625326444138,load
2505.0,9440.0,1905.9568730761512,load
2510.0,9440.0,1904.0566989991544,load
2515.0,9360.0,1914.798360051135,load
2520.0,9360.0,1914.7497530258518,load
2525.0,9360.0,1916.1075559531332,load
2530.0,9440.0,1904.9885747569333,load
2535.0,9440.0,1916.196112932896,load
2540.0,9440.0,1905.1946410780404,load
2545.0,9440.0,1914.3914446226293,load
2550.0,9440.0,1915.1184090703875,load
2555.0,9440.0,1914.2498604434525,load
2560.0,9440.0,1905.3905228075012,load
2565.0,9440.0,1913.2556303062004,load
2570.0,9440.0,1904.7600826738299,load
2575.0,9360.0,1916.0983999842474,load
2580.0,9360.0,1903.4625814276153,load
2585.0,9360.0,1913.9020913759045,load
2590.0,9440.0,1906.1542692988205,load
2595.0,9440.0,1914.4151807982853,load
2600.0,9440.0,1905.5125002679358,load
2605.0,9360.0,1915.76798359797,load
2610.0,9360.0,1906.671369050389,load
2615.0,9360.0,1916.3038808635213,load
2620.0,9440.0,1904.7295497573261,load
2625.0,9440.0,1914.1697601246485,load
2630.0,9440.0,1906.1810351363572,load
2635.0,9440.0,1914.3410285505918,load
2640.0,9440.0,1905.231854712102,load
2645.0,9440.0,1914.54924561611,load
2650.0,9440.0,1907.0820687939347,load
2655.0,9440.0,1912.6109027746263,load
2660.0,9440.0,1904.6347703690785,load
2665.0,9440.0,1915.8914000375805,load
2670.0,9440.0,1912.8539394545921,load
2675.0,9440.0,1915.494377209853,load
2680.0,9360.0,1905.505085233641,load
2685.0,9360.0,1912.4644604525952,load
2690.0,9360.0,1905.0175810682592,load
2695.0,9290.0,1913.2056966911161,load
2700.0,9290.0,1905.5530897488507,load
2705.0,9290.0,1913.1466869929616,load
2710.0,9440.0,1907.4796306219857,load
2715.0,9440.0,1914.310981172742,load
2720.0,9440.0,1907.323893845538,load
2725.0,9440.0,1912.41426902474,load
2730.0,9440.0,1906.2864916050298,load
2735.0,9440.0,1914.4690393392664,load
2740.0,9440.0,1906.6810595684362,load
2745.0,9440.0,1912.5949270098274,load
2750.0,9440.0,1912.5256346743531,load
2755.0,9440.0,1913.234864570035,load
2760.0,9440.0,1904.9939593942931,load
2765.0,9440.0,1914.7778030956024,load
2770.0,9440.0,1912.6102223745684,load
2775.0,9440.0,1914.3658160556297,load
2780.0,9440.0,1907.6125689404123,load
2785.0,9440.0,1913.2322893647643,load
2790.0,9440.0,1905.9757641396773,load
2795.0,9440.0,1913.1743221131135,load
2800.0,9440.0,1906.546541184086,load
2805.0,9440.0,1913.7219403187378,load
2810.0,9440.0,1905.8548249648745,load
2815.0,9440.0,1907.5183719615602,load
2820.0,9440.0,1913.4236036894808,load
2825.0,9440.0,1912.6396666404423,load
2830.0,9440.0,1907.4604236129971,load
2835.0,9440.0,1905.201388440349,load
2840.0,9440.0,1905.2668955283455,load
2845.0,9440.0,1912.5237229206848,load
2850.0,9440.0,1913.8289562257244,load
2855.0,9440.0,1906.6409680643942,load
2860.0,9440.0,1906.5832088617829,load
2865.0,9440.0,1913.2028270223238,load
2870.0,9440.0,1905.7876620348168,load
2875.0,9440.0,1914.5203456131762,load
2880.0,9440.0,1905.8852007082503,load
2885.0,9440.0,1913.0426088057252,load
2890.0,9440.0,1907.2461300551865,load
2895.0,9440.0,1914.3064830712121,load
2900.0,9440.0,1914.065249698144,load
2905.0,9440.0,1912.7787846166395,load
2910.0,9440.0,1906.0408249171671,load
2915.0,9440.0,1912.4401830180996,load
2920.0,9440.0,1913.2036801639608,load
2925.0,9440.0,1913.1302190782983,load
2930.0,9440.0,1906.3724358442278,load
2935.0,9440.0,1913.1133850407007,load
2940.0,9440.0,1907.1430239131828,load
2945.0,9440.0,1907.629877008869,load
2950.0,9440.0,1905.8447632133675,load
2955.0,9440.0,1914.3165329337921,load
2960.0,9440.0,1913.2195592130308,load
2965.0,9440.0,1908.9816365864629,load
2970.0,9440.0,1905.7606678027098,load
2975.0,9440.0,1912.4592990566625,load
2980.0,9440.0,1906.6521292380196,load
2985.0,9440.0,1908.2369992641422,load
2990.0,9440.0,1912.6620372406742,load
2995.0,9440.0,1913.4069492177466,load
3000.0,9440.0,2878.0936516539014,load
3005.0,9440.0,2850.67055610371,load
3010.0,9510.0,2854.658469467805,load
3015.0,9510.0,2854.015182323708,load
3020.0,9510.0,2874.6786992176812,load
3025.0,9510.0,2854.6562630451767,load
3030.0,9510.0,2879.4432644078206,load
3035.0,9510.0,2859.656820462355,load
3040.0,9440.0,2854.786675468501,load
3045.0,9440.0,2860.415847599808,load
3050.0,9440.0,2854.8096992640976,load
3055.0,9440.0,2875.8179917348934,load
3060.0,9440.0,2876.0381221783255,load
3065.0,9440.0,2875.2496151308555,load
3070.0,9440.0,2853.3581296990933,load
3075.0,9440.0,2878.068447795712,load
3080.0,9440.0,2860.970230379544,load
3085.0,9580.0,2875.203173704506,load
3090.0,9580.0,2851.512894203758,load
3095.0,9580.0,2876.9481799358296,load
3100.0,9510.0,2850.945059357209,load
3105.0,9510.0,2874.3217579083343,load
3110.0,9510.0,2855.965405233056,load
3115.0,9510.0,2877.244760247102,load
3120.0,9510.0,2851.9889810086074,load
3125.0,9510.0,2869.1707073231687,load
3130.0,9510.0,2857.9218056102986,load
3135.0,9510.0,2873.0053531174963,load
3140.0,9510.0,2857.543392452347,load
3145.0,9440.0,2873.3277709025133,load
3150.0,9440.0,2854.223499551986,load
3155.0,9440.0,2875.939637686983,load
3160.0,9510.0,2862.715456925365,load
3165.0,9510.0,2874.719352402388,load
3170.0,9510.0,2854.830877878409,load
3175.0,9510.0,2876.430693597777,load
3180.0,9510.0,2852.1127484057197,load
3185.0,9510.0,2872.3565475786936,load
3190.0,9510.0,2854.862703462789,load
3195.0,9510.0,2877.7258005469625,load
3200.0,9510.0,2854.93220920762,load
3205.0,9440.0,2876.29586521832,load
3210.0,9440.0,2876.2023087767466,load
3215.0,9440.0,2877.699038799601,load
3220.0,9510.0,2852.938041244734,load
3225.0,9510.0,2877.571585036458,load
3230.0,9510.0,2855.2388547292576,load
3235.0,9510.0,2878.2457149462784,load
3240.0,9510.0,2851.987855464916,load
3245.0,9510.0,2879.664515912343,load
3250.0,9510.0,2852.9282393237518,load
3255.0,9510.0,2877.097941746206,load
3260.0,9510.0,2853.078095155314,load
3265.0,9510.0,2879.640224923405,load
3270.0,9510.0,2853.7529959333856,load
3275.0,9510.0,2870.1690242309955,load
3280.0,9510.0,2850.7413499867316,load
3285.0,9510.0,2875.645047050491,load
3290.0,9510.0,2854.7369033914542,load
3295.0,9510.0,2873.6759968108054,load
3300.0,9510.0,2853.904157855539,load
3305.0,9510.0,2874.699356691549,load
3310.0,9440.0,2851.981433906024,load
3315.0,9440.0,2876.5103010139705,load
3320.0,9440.0,2852.0836282638015,load
3325.0,9510.0,2873.984650182195,load
3330.0,9510.0,2854.5678457910103,load
3335.0,9510.0,2876.9075543827007,load
3340.0,9510.0,2853.0582091940673,load
3345.0,9510.0,2873.9059904067276,load
3350.0,9510.0,2855.133704952599,load
3355.0,9510.0,2852.530876140259,load
3360.0,9510.0,2850.5514507789667,load
3365.0,9510.0,2876.6675194784507,load
3370.0,9510.0,2851.0783331408843,load
3375.0,9510.0,2878.980158190644,load
3380.0,9510.0,2857.1849885718498,load
3385.0,9510.0,2873.9982911525763,load
3390.0,9510.0,2876.019876387828,load
3395.0,9510.0,2875.566306611166,load
3400.0,9510.0,2852.0992299843474,load
3405.0,9510.0,2875.298846886708,load
3410.0,9510.0,2857.28683001855,load
3415.0,9510.0,2880.262989809825,load
3420.0,9510.0,2855.8060130127815,load
3425.0,9510.0,2875.3582346436665,load
3430.0,9510.0,2853.8723145849776,load
3435.0,9510.0,2873.2405685919725,load
3440.0,9510.0,2876.641604130319,load
3445.0,9510.0,2876.0723205505506,load
3450.0,9510.0,2853.108766786439,load
3455.0,9510.0,2874.6242421867564,load
3460.0,9510.0,2854.575842512175,load
3465.0,9510.0,2859.5270988394973,load
3470.0,9510.0,2857.3413889389844,load
3475.0,9510.0,2876.3548513907535,load
3480.0,9510.0,2862.5478952519607,load
3485.0,9510.0,2854.8097568264166,load
3490.0,9510.0,2851.948979477966,load
3495.0,9510.0,2873.805078918742,load
3500.0,9510.0,2857.5823593957334,load
3505.0,9510.0,2850.8258136467616,load
3510.0,9510.0,2857.2582424690504,load
3515.0,9510.0,2853.240993966022,load
3520.0,9510.0,2857.100433948226,load
3525.0,9510.0,2876.3587464420266,load
3530.0,9510.0,2880.075513706999,load
3535.0,9510.0,2852.1877842183303,load
3540.0,9510.0,2853.143141668162,load
3545.0,9510.0,2872.2696938314452,load
