ElapsedSeconds,Throughput_Ethernet_Mbps,Throughput_Ethernet_5_Mbps,Throughput_Ethernet_6_Mbps,Throughput_Ethernet_7_Mbps
3540,534.8470634631357,532.3700900265063,535.7362919565201,0
3545,516.7848478197341,527.9403821077512,524.6842075800341,0
3550,521.6707142445016,519.8428650177206,522.178637849644,0
3555,512.8981769018075,509.8275644550789,524.1191549679116,0
3560,527.2332433672291,529.0592154362528,521.0027507107175,0
3565,524.997077765631,514.7640565059,484.7802364352834,0
3570,512.1536534198304,506.6020945207886,526.6866725507502,0
3575,522.084069099568,517.2491207064281,529.0000165477984,0
3580,519.8120221938784,513.9879886254371,517.5799156066907,0
3585,512.3737233764767,517.0416178807453,514.1965425305546,0
3590,538.5351331349484,535.4531491056779,530.0913279732225,0
3595,542.4891293745604,553.9848245332408,544.4511010552716,0
3600,523.337915499809,533.6880505627072,536.1644853364071,0
3605,488.7716939441289,521.6799367140742,522.2955382471387,0
3610,522.4404414137989,525.6968344394197,527.3776888595521,0
3615,530.1533942003973,501.7538604212315,503.29609079273706,0
3620,535.6216847922459,521.2854356474132,522.3098623985261,0
3625,511.1182496341507,500.41017064172075,526.4264954527854,0
3630,529.0833469529374,529.9620741233108,533.2440526366897,0
3635,513.4918407786577,494.2773808529263,495.60888027923625,0
3640,502.4842949799605,509.0609911223254,513.7690366620104,0
3645,512.9053077710969,516.6751726980923,513.3125082017713,0
3650,509.59280011006683,507.8373056418551,485.91411732205836,0
3655,517.9173270470426,518.3311560163438,520.6070018255964,0
3660,510.7767555292769,518.9601864638248,520.9440776704303,0
3665,530.0202854770097,519.0014605729381,523.2386443127157,0
3670,522.8144005490374,512.774233119228,511.50921465603795,0
3675,515.6806803812827,512.4756655722688,523.5425421012849,0
3680,536.8501831226116,515.2974715170513,517.9741712339383,0
3685,502.8501823215327,528.8614120472082,504.1132355860268,0
3690,512.4925578845639,509.1459769959118,509.24571835270467,0
3695,510.9614663746501,532.6076229782993,504.72976459112755,0
3700,497.00128658713663,516.5244065657463,529.8851658555984,0
3705,535.0736025512218,518.2153732680761,517.8316847243904,0
3710,521.1473924698003,516.3509936582735,517.6615827345896,0
3715,511.79293984568204,500.53548278000113,500.48224605890704,0
3720,492.13001132347864,492.91740107211115,493.55825391328153,0
3725,535.3158959442521,515.5961720904218,511.6018679586115,0
3730,529.9001827763207,516.5037432553362,520.4778419948906,0
3735,519.133551743627,965.6131820367457,528.9973939980987,0
3740,522.6287018272849,525.9351376982053,515.9774460469911,0
3745,531.8855578652971,552.8528360428945,534.4961237609864,0
3750,503.34341205371777,532.2671723611461,501.91701032000697,0
3755,518.2369254462399,513.0164960058139,523.0829557006058,0
3760,521.3778931169417,524.8235935989281,515.2846567816126,0
3765,559.434025375421,534.1750768744781,531.0324206569561,0
3770,542.0829181068351,19056.49202066674,733.3449853819752,0
3775,477.56344530569896,493.91446608922814,499.6911188417506,0
3780,481.20076553103337,474.08218948033425,492.6030201550102,0
3785,458.1337477363114,480.0752413076609,475.8562243102936,0
3790,501.64544467002315,461.8872651283124,475.0133575156533,0
3795,494.5833974281896,461.40719530143343,460.08909177053005,0
3800,480.8638082595963,487.0407911269072,487.705509934306,0
3805,475.9828026669757,458.8566547502294,438.8401853121913,0
3810,492.3988080626911,507.1519474496762,536.4374720516322,0
3815,496.7208762640216,475.8420131480871,479.6904043055295,0
3820,460.62133307647053,457.84889073874564,455.76868466013576,0
3825,490.3601346412045,487.41349914752783,487.60349066829906,0
3830,496.2559727369489,474.2195580564206,481.5294933235434,0
3835,489.586895662027,477.9116225707825,481.8912260931959,0
3840,465.4177472743728,465.4120776681144,463.12613809356407,0
3845,469.13085780150715,468.9230566588817,469.76508826608926,0
3850,473.12924057784056,481.6759356139092,481.9356450475096,0
3855,452.2184508757682,476.8166313447065,473.67253510990315,0
3860,493.7190301614224,479.2112966466174,479.57270732421455,0
3865,480.1860332147383,459.57154669481884,456.9306984123558,0
3870,468.50903375874015,493.6011839594372,501.18305713001524,0
3875,483.42719672599566,490.5206496707786,473.5689521401866,0
3880,468.7865109716468,485.56055832096365,493.9491968969737,0
3885,479.9552367388189,478.53908085774526,490.0657958707419,0
3890,484.11573371327023,491.25380932172374,494.858985208689,0
3895,478.0778894293434,487.8076191601891,472.81174693449344,0
3900,483.25950809838025,469.5614168930142,486.99697561306243,0
3905,499.35445402917287,488.5078939039746,493.25634358658306,0
3910,485.77853937823517,481.4807731294299,481.4702755963489,0
3915,488.14586282672343,487.99957354216843,488.5875331655076,0
3920,456.5196865352021,502.9140750173165,467.4855853597393,0
3925,468.7223586929505,458.94049921651026,452.7332954200708,0
3930,497.6705615801003,477.56729555238564,473.8174490613965,0
3935,493.31018071952144,490.266979024878,489.2887667249899,0
3940,465.72277276588306,469.686584161355,452.7059084739625,0
3945,489.04544079273586,493.28215259091263,469.81529393898467,0
3950,461.5100415568574,467.68806464377536,469.4852322276965,0
3955,463.3686703231603,454.401474724676,452.25332405465616,0
3960,487.355752198684,467.4390380613055,466.5288843504161,0
3965,486.13551731409297,486.2367353371661,486.8279835008963,0
3970,496.8853380850489,488.8041600040075,486.9402741490687,0
3975,474.7862177437524,481.093312587393,483.41304031197524,0
3980,461.5715968405663,482.59287566487643,485.2377177744422,0
3985,479.26644522826257,469.1308109681645,474.5610628744208,0
3990,481.7566354729558,485.0574621842442,486.3854463817368,0
3995,488.6397868329601,482.16612770886627,480.50434747754684,0
4000,459.8846824788738,473.10314435210427,475.1554931572819,0
4005,486.0040108804481,495.8966365603091,484.4132062040188,0
4010,492.85163677475725,488.71818829417947,483.5293331294843,0
4015,492.3454103802492,495.5569301997351,497.65846619157287,0
4020,456.0473809108592,475.1141387919311,470.5555580996806,0
4025,469.7625054768019,501.94881552446066,468.7636441878116,0
4030,483.15963742875016,474.0635734188607,502.43922633536465,0
4035,463.6245380941881,463.51999910043924,463.7029961674633,0
4040,529.1313559322034,526.8766623013908,7106.831770584555,0
4045,528.4814467491343,527.470921510348,522.7457529652398,0
4050,485.67465423741237,490.13320436935567,482.34391691471416,0
4055,542.2009298576916,528.9521572551171,535.6970571394664,0
4060,497.65010422566115,502.4420273592086,499.19231330926686,0
4065,518.5827052967502,491.7054338517772,515.426892311041,0
4070,512.050584274692,518.4720155627795,515.0969291044861,0
4075,494.8716733990061,491.9783922546059,494.7179230603858,0
4080,525.2250870774825,528.3410190710559,532.6135852451642,0
4085,505.9193695903179,535.3262268114221,505.86790394298464,0
4090,512.7157833959723,515.1480039135189,512.6133082624237,0
4095,500.395897297473,499.00139463821466,500.241180757402,0
4100,489.2423165025513,490.5975525662158,489.3543445389079,0
4105,528.561776126426,511.10690895331476,513.6572479376475,0
4110,490.9990432512644,490.95126243732767,489.81145173679664,0
4115,468.88266737715173,491.49266776920683,460.82783036454316,0
4120,502.3236268872079,502.1460806912777,502.87364357870695,0
4125,497.8427959152638,488.33860455480476,487.7320608349593,0
4130,519.852425526725,502.4234362766055,485.2274858768881,0
4135,517.6376835773804,519.3599054153019,501.30384840132587,0
4140,509.0667331694082,502.92472780169004,517.2419860797177,0
4145,515.3325773441597,502.39372653371527,516.3798631790806,0
4150,528.1834253465543,505.7762447830816,510.07368711175513,0
4155,519.9283685846406,518.1074584121626,522.1090455603724,0
4160,522.9144963783071,521.7715203559059,521.6370701971987,0
4165,526.4465010176783,512.9845469182093,521.117911594322,0
4170,534.2713132325418,535.9615350070954,536.4502566121799,0
4175,493.23880314531135,485.1659921665546,485.35096021208705,0
4180,490.61059891390295,510.84511358752906,510.6390746963904,0
4185,501.0511821697271,524.7005084900259,525.9505377978375,0
4190,515.3594291133498,528.6761685412803,531.1354068810734,0
4195,504.9763539621511,487.45006723151573,497.5841037465663,0
4200,350.7683398167567,342.0900686421513,344.02538049782675,341.05165500348187
4205,503.1472686281139,498.4833511178294,492.22892903723067,32394.169070802465
4210,331.08298538398583,360.7846126110809,360.0861561002954,356.00008407543726
4215,355.0262267011587,357.72728563053596,354.01820243936044,362.7875827602443
4220,349.22319369906444,356.0452263637304,354.1515818539306,348.05455221076573
4225,348.481300638059,352.2552545106569,349.3019880477037,341.8306561117705
4230,350.42391918971043,355.56041751990455,355.95591407438116,341.75871275910106
4235,363.5690124094636,361.27558135677947,362.19409160185984,374.8159276093739
4240,355.5697994325797,345.8242213062818,346.9069711003871,346.94178425963014
4245,331.0856483292092,338.4059495886305,340.47588376048077,343.459628072778
4250,352.58560908350756,355.5545968740542,353.32143124736785,349.055052850733
4255,361.58862221692965,362.70057763819335,379.56131999841665,367.66477309672223
4260,356.72142804351216,353.8452928930451,354.40849843822036,368.08014953271027
4265,11469.253357163594,324.529239527202,326.30473189689417,429.9036822227619
4270,319.241648877327,350.8276980177111,349.24529217421065,343.9782674313311
4275,325.5591960065887,318.7264394096475,326.29179795356777,323.33379505894516
4280,324.58023416377534,324.3305291241789,315.6474807828465,322.0991177548714
4285,351.36472597382726,367.4087827515058,332.105686829039,319.1306569849582
4290,351.02438011555466,8382.320555089535,339.7462050841796,502.3095743330473
4295,324.129494360091,348.3268527420415,333.27163427032997,314.45409492482224
4300,329.9976088151428,332.03776727300504,348.7661956260235,335.1499135476093
4305,350.14434678657585,311.72244750605256,329.2419707397361,339.6361060118277
4310,348.8380925531466,338.4364095330017,962.7892545642145,335.03577441938626
4315,342.2242498361083,339.0176576426584,366.52813467430025,342.5555004159591
4320,353.54728971150064,348.0970782805118,351.177956666382,368.834662196181
4325,344.7637251025125,339.36689388222055,340.71107707971896,333.86144865257984
4330,346.23126137735994,352.10170820113916,346.7673649277634,343.283712528954
4335,341.0452286463642,344.52910984628284,361.5599045653405,345.5650590282602
4340,346.6083864981255,339.9420470467941,334.2111507067626,348.93146319101015
4345,342.1817853245571,344.5502002463163,340.11972297079143,331.2657099443855
4350,338.97102516119304,329.9107356303621,368.3844779048793,332.5614520091693
4355,353.3144665673092,356.89917655098685,341.4621515005342,353.1024795565046
4360,348.50330531756026,340.5602438658114,350.08432336367304,348.64543233242625
4365,324.347577877374,333.39895418505756,332.8184356569764,324.46295476808706
4370,351.8335670756633,324.2539885247952,347.1963149819331,351.6352741519831
4375,394.7842124950169,364.8453601014764,382.00677596460923,395.1131025609553
4380,319.95802943809343,344.6387051910898,311.289029123187,319.3434055333555
4385,328.2284441183212,327.7257290726828,329.8537255800255,328.209604988617
4390,348.8143090835643,352.9235328713271,360.8891686451057,346.1911762956452
4395,346.49421208992567,344.4158574213361,331.53673237236956,346.5485219965108
4400,334.2344125705532,329.90676406954594,326.3306497204115,334.20153408683603
4405,347.65437827199673,358.70060039515994,341.99390296935013,344.451939710201
4410,345.36691906842134,364.4775024855693,341.8376817610635,335.64178051412995
4415,347.42463990123866,341.6144264144282,345.6501469734699,349.48607911459715
4420,357.7723123695891,355.55545283943314,365.96166698664194,357.19741910318714
4425,347.8425691654661,361.828950718716,346.01837982267926,347.3170555507269
4430,357.0020101464535,355.183769861406,336.06094908285763,356.5534281064188
4435,339.8301320571302,345.8309585950229,345.91279874095113,339.8604735416657
4440,347.22370857427126,348.5089631730355,340.4276976166676,347.86036384027324
4445,329.00362361309084,354.74182167409367,353.503455470274,331.5604292105351
4450,359.5656703044536,361.5360452701427,13257.35692288311,359.2554217366857
4455,364.12238198874724,357.3130106194128,358.8063925638736,363.7262757594426
4460,340.99996749130395,341.0176988575831,329.3027597981512,341.0176988575831
4465,355.5234083067772,355.7025688917087,351.8677330214687,355.7025688917087
4470,344.39610051098316,322.39143383757244,346.05385811722834,350.5996402946352
4475,331.8254432722269,331.7702448750727,329.17316600874005,331.7702448750727
4480,329.59228390512806,328.85209199597693,328.39362779550964,329.5219416725822
4485,365.3866421406728,365.44208120935133,360.9611412158852,365.44208120935133
4490,354.38394531035175,360.8222669597178,347.8345408566425,354.43051583632575
4495,345.55132282757876,345.1203928888993,347.96976078860115,345.5275229035847
4500,342.8347630711938,342.86472017503604,367.0901624802665,342.8197705673534
4505,350.5567668642896,345.63102470131633,350.96231990186027,350.59591175395667
4510,355.4321335983645,344.7522973813308,353.0961313049892,355.7623749249415
4515,351.69606512890095,360.781545608628,345.90553977572137,323.3893008010945
4520,344.3752216872866,347.45690858636306,346.2403522283543,340.259388639608
4525,348.35764591511645,348.4292438292429,351.2649539311893,348.08857879838064
4530,329.64841097237075,356.5464957294867,334.1108855485277,359.91711429778366
4535,348.0668233278331,351.27925714549923,345.0346711670734,348.1050202566865
4540,337.39408966832286,338.21667498093336,328.90277847320414,337.98757877216286
4545,365.14400046202934,365.1656318027145,367.7375327122015,365.1656318027145
4550,353.8732900567492,353.9155877299555,348.51396329124896,353.9155877299555
4555,330.78434503787526,328.62113392743186,344.8741784576931,328.60009746269236
4560,361.4265835009087,352.61346157711085,334.7062380996777,353.80052375919155
4565,353.94306797936906,354.0144687185607,352.8934787175538,354.0144687185607
4570,335.2615185469844,335.25997820027084,333.575649645395,335.25997820027084
4575,320.13397136841996,341.43348088111435,343.1718513693772,343.0305180049716
4580,357.34420272252186,343.24015266793793,340.50307492673375,341.6842592118756
4585,353.7458137457448,338.42012425741825,339.7281993330025,338.23560530715025
4590,346.64450026935026,344.40654087224317,346.108419378376,345.77609619650457
4595,350.85823351424943,348.2388412410617,350.51446958768383,348.4815308669567
4600,316.40777774491545,340.16772794497473,366.8951097479456,339.69047472067314
4605,358.59016906736554,353.6316716024488,351.7067852769677,353.4097645050943
4610,347.30186446804686,359.9761335584786,357.20308632109953,358.2080864347425
4615,350.46393257067194,356.71767154804076,352.2650341436161,356.47803978708856
4620,350.0835931168916,354.6243793023599,362.2577710992137,354.75000158529065
4625,344.5303314758345,342.5429474711149,335.64841525646256,342.6480074366685
4630,351.6769044922454,328.5134950702949,356.27568179636165,346.2756162602968
4635,335.18271114506683,336.69578894085527,312.5354071689497,333.7309303322366
4640,331.6863181666501,326.3753890647559,329.7890067187102,326.7591275792962
4645,344.632464617411,342.94376073933034,351.72149304340354,344.0146106591399
4650,351.57363380564925,351.7152948597498,354.89696340094787,351.84184810393157
4655,345.3703188379227,359.73770529491605,349.485959086273,359.8656653837643
4660,349.74253604599556,352.6039260341417,349.5213456940613,353.20154860196504
4665,353.8216782070882,353.9553167246222,350.62181343346435,353.71680537635933
4670,346.40520668330623,341.45400451325816,340.0685680939529,341.1009948113868
4675,340.74262002717563,334.5140410809759,334.90376844562843,333.8174885620192
4680,334.83474826245316,335.76700418963,333.94365586245897,335.5395749038239
4685,347.5822476910794,344.3691191246507,344.1031613133147,344.80094287636126
4690,338.1194232516535,350.75971110212873,349.42023579196854,337.43680092383534
4695,344.1868165303456,346.1078029541412,345.4655162202448,345.8080593617014
4700,342.921783678007,346.97735435574845,343.8392789877952,347.5559098183615
4705,363.5076150585456,337.62921689729853,341.63054643618557,338.03881486684367
4710,351.304156874267,348.8829201099325,347.8992694057302,349.35899983309355
4715,341.0408500417584,339.96126491639086,345.40230395800137,340.47123720583176
4720,367.69074412137,347.83031385521485,350.6264748103881,347.59932854460226
4725,334.551549188638,335.48501874250087,363.37663511447454,336.5783638991633
4730,344.52219815804034,344.0571169791067,343.95920152514526,345.68186031183706
4735,366.9821032665492,341.1286641172817,342.9830079474102,341.64176813372086
4740,358.39260754775586,355.74924672059825,355.5046841010733,356.12025997339157
4745,368.8636388838578,361.7952897190987,361.83560198577686,362.02022420462856
4750,354.3282060415855,340.87841714709924,348.2433409367748,342.5114261569245
4755,350.0191110625751,334.9054057654008,339.310383614312,335.1577442273446
4760,342.23846310135207,344.2441605212987,6066.493379851096,324.2522799410426
4765,339.54278240860754,342.6904311390483,344.69214533496375,354.09062894015943
4770,345.8235735038906,351.65972199073303,350.6344327331128,348.20623013386256
4775,339.2023741476313,349.7730498939731,350.87783984999777,355.6478883196643
4780,351.2835349685764,347.16399675467875,346.9006481115154,350.4995964175663
4785,331.87295329539313,344.7042770432409,348.33930738261915,339.01587251753864
4790,339.5585201433496,349.39546408094935,347.91775833522803,348.4463751490236
4795,347.96290711700846,343.07918883133175,341.66607907160346,344.7338536717808
4800,349.0966685569786,378.4502009669564,365.8458865344921,318.7374391128297
4805,343.7812055615346,339.6399175033628,362.3791189456475,316.81481731076076
4810,346.187469645459,336.7135053859694,350.202554640159,331.85201589343217
4815,326.2542087370275,334.20942033985483,331.56280025480817,324.3811478487222
4820,340.42923559552924,338.91098288667985,348.21355314374546,353.11606138424
4825,355.11462900837984,361.3139039698494,359.5828286651957,349.1980596703112
4830,414.3853213936486,435.2596427018936,35105.45767941395,380.0280645596201
4835,353.83388464393465,352.00711430556584,354.28427993906655,340.3256884644897
4840,343.79657038082576,366.1002881236023,343.35186679416387,351.7448805899682
4845,355.9444186302088,346.0089763756801,352.5504956927357,344.5619682685675
4850,351.01363478726444,355.41150318024756,354.4060554292659,331.814881017224
4855,332.4402205681681,349.7638057231501,352.381490462433,340.58756479924375
4860,341.2917457548864,326.17786488254524,340.8016090188741,354.3629624350559
4865,342.3704456634128,342.076915943187,357.8998449320079,335.25678491788295
4870,329.479310907033,331.40606177767427,333.76952418075007,338.8593201676096
4875,361.38339356329914,348.07738030130906,338.71772504641615,337.4963597817167
4880,338.7982534424372,343.39047294516047,341.05124547349936,348.92650617620893
4885,358.6252767655984,359.83650811904425,360.53733998078724,352.28362030349047
4890,319.73843600559,327.48116269159266,325.88718880357936,322.88051466344484
4895,332.83140504423056,333.3289970428154,335.5080223204232,304.82178366106797
4900,361.78858960609745,354.9134061441872,355.1867082607491,340.98263644363914
4905,348.28417195747136,360.9721160267516,431.16162306320325,358.4560708061375
4910,350.24003505906256,345.2859259503091,348.84952907773845,357.5938318399467
4915,343.19743325814966,343.34583237399073,346.5159665296139,353.52430499703576
4920,335.77170237197413,344.01111701703934,346.1799719497301,328.6921438069257
4925,329.13509237005013,522.0062998937058,344.2628407532246,352.76950465092887
4930,327.1911878752575,327.02485363167074,330.29794653086486,344.6282185830786
4935,313.5180856850801,312.6060525234493,314.6390626968463,328.87206827164044
4940,359.03705591373705,334.3508703916239,346.2927962773025,362.61242343447145
4945,319.84427811351105,320.6768775199169,318.03900957886157,336.5413633342123
4950,318.3596261903488,315.74892587288264,295.5411774085211,286.63441335132177
4955,327.56454089252907,324.57756635480223,334.14391251319495,345.4023362691986
4960,352.6654903203585,354.450420049644,351.83852894052916,333.1635470045406
4965,333.75395946537554,344.3003910959085,345.10184828100654,342.3321954722785
4970,346.24233520415385,358.8597678680513,368.9379797572444,361.5660671352929
4975,333.0994155618235,344.9881193519504,344.59525104338337,367.7718704533621
4980,323.9184263345264,332.132567265295,319.8633883426498,344.04602457359783
4985,358.7462236963374,368.2368932361011,335.0824643830632,333.61049396544513
4990,350.15553705662546,342.7824382469143,358.3287146830959,357.2601832055869
4995,316.65668262540976,320.2101460169866,321.7730262782647,313.1597456724602
5000,335.6423070539088,345.77178955506804,340.8458799123067,327.4188859778683
5005,332.1245158224288,341.6022583860289,329.94432835864075,327.0991061645451
5010,325.970295356683,307.84246056795644,337.99852508562776,324.49846221309457
5015,331.31885264323967,343.8028127309794,322.0981286941622,331.48310306595994
5020,324.680481398901,345.45469938975805,351.0540499811509,333.96395647954085
5025,345.380947579193,309.0580572167686,349.0393134133877,332.4103673246265
5030,316.1169525182855,334.90363478757826,293.3327900929954,339.24239041452705
5035,356.80443576150066,314.52465150954043,322.10557770702064,334.52291193621176
5040,325.9654521136276,331.76024356600755,359.9500191622541,329.7776665192316
5045,324.40926922285155,312.58647958107036,306.9878083411415,325.5907433460622
5050,342.34758974966644,339.5923737070087,350.24299189887876,329.16896956022543
5055,13132.34658354797,346.5728531523143,328.60075953389486,343.508165089903
5060,360.6224016268006,346.5802377483601,345.77952863417187,364.2091402670771
5065,327.4897893596259,343.19937916886227,341.3899158097487,333.3163318687098
5070,325.9379781385479,316.88989014721716,313.57338235953546,321.695190586747
5075,353.5796223138253,357.8827260974474,353.1793858169021,360.3171271310218
5080,335.3033142248883,328.0017800182399,343.4460823348839,329.2588938127708
5085,318.32303437916084,320.026146375656,322.88212970768774,324.12401810885945
5090,347.4798632141255,341.76139613771073,349.3390353284009,357.17813808654563
5095,326.72665376751274,370.65347149456153,323.7527791278301,366.51823833993217
5100,362.20240876901073,317.3658288268289,324.9478377131132,316.6067137065606
5105,343.9662188145582,352.81194340185147,344.8501575946843,358.9904019821713
5110,323.6163454044469,351.2977394253292,355.4336695495626,353.4002256330172
5115,331.4380652368111,329.27216866193453,347.48738462077074,319.81551040054967
5120,332.3849559327324,345.80038377685383,323.78828746531946,342.4076882929582
5125,335.129114320817,335.94005110199197,331.5019270060536,338.65879780336337
5130,318.0865698041506,339.8689826419674,333.45661723091655,343.8353456994739
5135,343.63051109527123,357.35623319757275,340.56469500063224,340.70029368678604
5140,337.71630196705377,339.26699517276563,329.06751432642847,353.2626795982819
5145,323.1632691571553,324.274945088577,326.73151965724264,318.85116916084985
5150,332.75548413977947,355.8168176097477,346.09589666419896,347.4080338361867
5155,328.12119077326844,329.38716524046123,334.85195053475815,364.60993282868793
5160,340.87275257842265,353.3907887450281,350.15650005097336,351.54698883187564
5165,335.3118219933604,332.0430374720634,334.48694045653343,349.33988568576547
5170,363.1539983533522,350.7564106096028,363.1386760810059,365.67809329827264
5175,346.4716150788322,349.43888067625807,346.5833283114803,349.6936785948927
5180,328.43655651201914,365.1240771834133,328.53852505323545,323.3352589112403
5185,365.40484741848087,287.4175571194244,366.0823670531787,310.3061140904996
5190,287.69535650916646,319.06335688559244,310.482732644679,306.32912640018924
5195,325.9033890402771,329.61458354814096,325.76172317221716,318.9356042995648
5200,343.16456747991447,343.5926822645398,341.39670243088347,349.3387378613127
5205,346.37595996028455,350.2549194337721,346.4805559898196,346.99369100500445
5210,315.9187444813667,334.3953375289489,300.82046608154945,345.1024258553527
5215,353.1955684301683,349.38018982499784,353.2067518540393,347.5016434853277
5220,321.28727154544885,343.8662698734872,321.680774567607,342.92742100339245
5225,354.5026579749618,325.2405817081472,356.6464165105582,358.5394700811212
5230,334.4528459091093,323.465626043462,334.3786484752611,334.1783433390178
5235,362.9073285016413,340.18772356955793,361.43931578941056,334.91817072561116
5240,320.1359956143245,322.8008385066826,319.54107571327324,322.9324526411146
5245,333.18781479798434,333.94445322147203,333.32535596997906,332.3123968589992
5250,332.8294081308262,348.68226470212403,333.4551265507028,335.87679321562905
5255,342.30823393969996,343.62596991659007,342.3650805984554,343.9584966077883
5260,339.9225184085755,333.5499380478837,339.95250079756124,329.1351892007846
5265,322.1664190572517,335.6736559011829,324.4477755110286,330.00786322897335
5270,330.18699028003095,330.6282995579231,330.0066952237788,327.0858147147105
5275,329.3211753660964,330.21697198206425,323.08189854313605,330.5872704636706
5280,344.0219827973355,346.21347066462164,345.57182702128597,346.9588022224208
5285,309.6934766779584,310.1437874364158,310.70972156423437,308.93088234766265
5290,356.23982962100627,358.82497799316735,355.13416608580593,348.0756826934843
5295,354.9529500150689,363.1754302738454,357.9073565425351,349.0995401096245
5300,367.45021394848374,353.5244742402698,358.273813543731,364.83429270660247
5305,353.0287458577276,351.3987411596042,345.42414770662214,351.4330902978284
5310,357.15367813750663,334.0295932004701,329.90575890295605,320.0601717722048
5315,349.69063166714545,556.3505544627044,353.75208370319194,334.96307084156865
5320,338.9030462908269,346.92864701262835,343.74676774770097,346.8035507430349
5325,322.0459025553634,336.73484742707694,321.67555258517075,324.6732582632499
5330,368.02060297287466,341.32443127986403,362.5036424441838,359.12243228419925
5335,327.17705978683546,323.18231131812064,328.03284081107563,321.0801233914021
5340,309.749559596328,304.52876127805456,312.10590499331346,334.6213199669829
5345,336.80589445708017,337.0743189504888,336.7561921738175,324.7916011514551
5350,333.6433225811197,335.3644859775734,348.57827179206436,331.99164126102704
5355,346.6164170567423,343.87889157921853,346.3878855276665,344.10152582296354
5360,362.81128871220164,351.27497942660887,363.0256027011915,332.8608950498406
5365,352.18321786738187,356.52781315618364,352.1539949830771,366.1289945132769
5370,345.67318710651557,341.40396275230677,343.36371275433515,362.5841954391803
5375,328.5915595676458,317.72649646109187,318.0287342349504,323.7939720208918
5380,338.1771481044496,338.9024905813609,342.8801942258232,310.1695717679298
5385,325.4409287301815,355.5895236080158,331.72839261770406,360.3973141093009
5390,355.440653325455,357.84287358671213,358.06274523266393,345.3796876030406
5395,344.81247640744255,345.63361304073464,345.103748320071,340.63893879963996
5400,0,0,0,0
5405,0,0,0,0
5410,0,0,0,0
5415,0,0,0,0
5420,0,0,0,0
5425,0,0,0,0
5430,0,0,0,0
5435,0,0,0,0
5440,0,0,0,0
5445,0,0,0,0
5450,0,0,0,0
5455,0,0,0,0
5460,0,0,0,0
5465,0,0,0,0
5470,0,0,0,0
5475,0,0,0,0
5480,0,0,0,0
5485,0,0,0,0
5490,0,0,0,0
5495,0,0,0,0
5500,0,0,0,0
5505,0,0,0,0
5510,0,0,0,0
5515,0,0,0,0
5520,0,0,0,0
5525,0,0,0,0
5530,0,0,0,0
5535,0,0,0,0
5540,0,0,0,0
5545,0,0,0,0
5550,0,0,0,0
5555,0,0,0,0
5560,0,0,0,0
5565,0,0,0,0
5570,0,0,0,0
5575,0,0,0,0
5580,0,0,0,0
5585,0,0,0,0
5590,0,0,0,0
5595,0,0,0,0
5600,0,0,0,0
5605,0,0,0,0
5610,0,0,0,0
5615,0,0,0,0
5620,0,0,0,0
5625,0,0,0,0
5630,0,0,0,0
5635,0,0,0,0
5640,0,0,0,0
5645,0,0,0,0
5650,0,0,0,0
5655,0,0,0,0
5660,0,0,0,0
5665,0,0,0,0
5670,0,0,0,0
5675,0,0,0,0
5680,0,0,0,0
5685,0,0,0,0
5690,0,0,0,0
5695,0,0,0,0
5700,0,0,0,0
5705,0,0,0,0
5710,0,0,0,0
5715,0,0,0,0
5720,0,0,0,0
5725,0,0,0,0
5730,0,0,0,0
5735,0,0,0,0
5740,0,0,0,0
5745,0,0,0,0
5750,0,0,0,0
5755,0,0,0,0
5760,0,0,0,0
5765,0,0,0,0
5770,0,0,0,0
5775,0,0,0,0
5780,0,0,0,0
5785,0,0,0,0
5790,0,0,0,0
5795,0,0,0,0
5800,0,0,0,0
5805,0,0,0,0
5810,0,0,0,0
5815,0,0,0,0
5820,0,0,0,0
5825,0,0,0,0
5830,0,0,0,0
5835,0,0,0,0
5840,0,0,0,0
5845,0,0,0,0
5850,0,0,0,0
5855,0,0,0,0
5860,0,0,0,0
5865,0,0,0,0
5870,0,0,0,0
5875,0,0,0,0
5880,0,0,0,0
5885,0,0,0,0
5890,0,0,0,0
5895,0,0,0,0
5900,0,0,0,0
5905,0,0,0,0
5910,0,0,0,0
5915,0,0,0,0
5920,0,0,0,0
5925,0,0,0,0
5930,0,0,0,0
5935,0,0,0,0
5940,0,0,0,0
5945,0,0,0,0
5950,0,0,0,0
5955,0,0,0,0
5960,0,0,0,0
5965,0,0,0,0
5970,0,0,0,0
5975,0,0,0,0
5980,0,0,0,0
5985,0,0,0,0
5990,0,0,0,0
5995,0,0,0,0
6000,0,0,0,0
6005,0,0,0,0
6010,0,0,0,0
6015,0,0,0,0
6020,0,0,0,0
6025,0,0,0,0
6030,0,0,0,0
6035,0,0,0,0
6040,0,0,0,0
6045,0,0,0,0
6050,0,0,0,0
6055,0,0,0,0
6060,0,0,0,0
6065,0,0,0,0
6070,0,0,0,0
6075,0,0,0,0
6080,0,0,0,0
6085,0,0,0,0
6090,0,0,0,0
6095,0,0,0,0
6100,0,0,0,0
6105,0,0,0,0
6110,0,0,0,0
6115,0,0,0,0
6120,0,0,0,0
6125,0,0,0,0
6130,0,0,0,0
6135,0,0,0,0
6140,0,0,0,0
6145,0,0,0,0
6150,0,0,0,0
6155,0,0,0,0
6160,0,0,0,0
6165,0,0,0,0
6170,0,0,0,0
6175,0,0,0,0
6180,0,0,0,0
6185,0,0,0,0
6190,0,0,0,0
6195,0,0,0,0
